Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
1135.5,1148.95,1122.0,1137.5,1134.95,72812.0,2387.0,82637837.0,14965.0,20.55,26.95,2.0
1153.0,1153.0,1129.0,1134.4,1140.27,95733.0,2623.0,109161313.0,25845.0,27.0,24.0,-18.6
1145.0,1170.0,1145.0,1152.8,1155.02,109970.0,2388.0,127017649.0,33813.0,30.75,25.0,7.8
1167.0,1167.0,1143.9,1154.3,1152.4,196300.0,5327.0,226215775.0,79831.0,40.67,23.1,-12.7
1145.0,1173.7,1140.0,1167.45,1165.94,341510.0,9329.0,398178798.0,175792.0,51.47,33.7,22.45
1166.9,1176.05,1153.6,1158.8,1167.6,251295.0,2933.0,293412631.0,175841.0,69.97,22.45,-8.1
1163.1,1176.6,1163.1,1168.6,1172.22,88405.0,2275.0,103629966.0,32881.0,37.19,13.5,5.5
1147.15,1170.0,1147.15,1162.1,1158.06,692539.0,7440.0,802004166.0,421000.0,60.79,22.85,14.95
1164.7,1180.0,1143.8,1147.15,1162.4,277264.0,3313.0,322291835.0,194987.0,70.33,36.2,-17.55
1184.8,1185.0,1169.0,1172.5,1174.95,55362.0,1670.0,65047831.0,12588.0,22.74,16.0,-12.3
1180.0,1187.9,1172.25,1182.15,1176.79,459416.0,2521.0,540638119.0,34397.0,7.49,15.65,2.15
